instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
28527,68,0.294,0.628,249027,0.553,0.00551,0.0825,-8.967,0.0472,140.026,0.367,Rap
88222,61,0.333,0.878,216240,0.62,0,0.391,-5.485,0.112,133.027,0.218,Rap
86062,60,0.0259,0.912,231800,0.511,0,0.0442,-6.365,0.203,101.628,0.611,Rap
21511,65,0.0557,0.687,-1,0.766,0.00107,0.146,-6.08,0.054,94.973,0.303,Rap
86527,82,0.0671,0.58,-1,0.565,0,0.135,-7.065,0.0488,112.986,0.138,Rap
59589,64,0.0405,0.813,221972,0.58,0.00000845,0.349,-6.724,0.0746,100.045,0.443,Rap
74721,47,0.0237,0.682,241120,0.523,0,0.18,-9.69,0.335,170.049,0.366,Rap
26614,57,0.651,0.548,256237,0.791,0,0.365,-5.904,0.382,104.523,0.278,Rap
44236,54,0.243,0.86,152533,0.459,0,0.0839,-7.131,0.446,140.057,0.347,Rap
40311,61,0.0818,0.8,137770,0.696,0,0.121,-5.354,0.393,159.953,0.628,Rap
85238,67,0.00684,0.926,272133,0.6,0.00187,0.0901,-12.485,0.0883,127.247,0.97,Rap
72535,54,0.79,0.693,108562,0.278,0,0.366,-11.715,0.114,85.076,0.862,Rap
74336,51,0.0524,0.636,148640,0.688,0,0.125,-6.11,0.318,80.831,0.46,Rap
32284,68,0.0451,0.592,280615,0.701,0,0.327,-4.014,0.0858,129.501,0.282,Rap
88673,63,0.388,0.748,295680,0.48,0,0.139,-6.37,0.14,137.835,0.296,Rap
53604,56,0.0952,0.603,249040,0.688,0,0.24,-5.732,0.244,83.508,0.45,Rap
57557,73,0.0455,0.667,153475,0.723,0.000179,0.213,-4.31,0.27,148.057,0.251,Rap
30720,72,0.275,0.718,206307,0.692,0,0.118,-5.06,0.148,142.992,0.721,Rap
56969,50,0.0126,0.8,223093,0.516,0,0.134,-7.321,0.279,94.957,0.363,Rap
74582,62,0.111,0.692,229040,0.689,0,0.343,-5.988,0.0461,75.983,0.641,Rap
88741,75,0.0161,0.68,249533,0.687,0,0.261,-6.162,0.0709,150.053,0.467,Rap
27254,70,0.0276,0.593,241682,0.647,0.0000147,0.0673,-7.49,0.313,103.951,0.23,Rap
53417,57,0.0244,0.502,198508,0.545,0.00148,0.335,-6.386,0.379,120.826,0.204,Rap
31480,54,0.0189,0.885,197853,0.578,0,0.089,-6.41,0.372,145.01,0.453,Rap
73069,57,0.0839,0.575,-1,0.609,0.0000846,0.62,-8.037,0.19,93.774,0.392,Rap
88615,65,0.29,0.818,150187,0.576,0,0.105,-7.588,0.162,96.189,0.285,Rap
24301,55,0.174,0.799,177720,0.935,0,0.375,-2.433,0.32,141.957,0.842,Rap
52298,74,0.119,0.877,-1,0.619,0,0.088,-6.692,0.233,138.109,0.222,Rap
51261,59,0.0334,0.913,146939,0.574,0,0.119,-7.022,0.298,98.028,0.33,Rap
60027,70,0.464,0.723,224240,0.43,0,0.112,-9.08,0.0569,114.94,0.332,Rap
40010,66,0.0524,0.492,209707,0.698,0,0.428,-5.606,0.171,139.953,0.288,Rap
45822,59,0.325,0.688,106333,0.278,0.00601,0.101,-8.804,0.0299,132.02,0.32,Rap
69976,65,0.723,0.714,-1,0.343,0.00000548,0.102,-7.641,0.38,72.348,0.372,Rap
84809,50,0.0153,0.783,191533,0.615,0,0.102,-5.533,0.189,140.872,0.562,Rap
86292,67,0.308,0.529,253347,0.894,0.00000538,0.254,-3.599,0.0412,108.024,0.543,Rap
53463,55,0.05,0.499,261200,0.818,0,0.11,-5.179,0.37,81.104,0.407,Rap
62220,75,0.685,0.758,211150,0.701,0.00000622,0.114,-6.053,0.162,106.74,0.626,Rap
72171,51,0.0969,0.846,192026,0.635,0,0.343,-6.549,0.22,110.034,0.51,Rap
86261,52,0.0294,0.445,277627,0.885,0,0.673,-3.475,0.236,105.533,0.504,Rap
69485,56,0.0918,0.693,258480,0.682,0,0.186,-6.131,0.331,159.95,0.193,Rap
62853,56,0.0473,0.757,320871,0.648,0,0.0938,-7.648,0.312,126.046,0.452,Rap
65663,66,0.0347,0.706,248827,0.557,0,0.276,-5.8,0.0813,132.98,0.205,Rap
59149,56,0.55,0.423,112067,0.59,0.0000422,0.306,-7.37,0.156,76.035,0.387,Rap
61779,52,0.048,0.735,247721,0.473,0,0.221,-9.547,0.196,124.178,0.439,Rap
39245,76,0.184,0.687,212947,0.563,0,0.0681,-6.214,0.163,185.056,0.112,Rap
24215,69,0.125,0.59,286440,0.672,0.00000104,0.147,-11.792,0.412,206.247,0.688,Rap
23778,61,0.168,0.4,281533,0.882,0,0.124,-1.958,0.334,167.114,0.385,Rap
22831,54,0.0296,0.907,-1,0.499,0,0.118,-9.985,0.256,131.97,0.559,Rap
72246,76,0.148,0.79,131139,0.768,0.000947,0.126,-5.638,0.284,80.029,0.691,Rap
58778,70,0.176,0.895,-1,0.694,0,0.292,-4.384,0.275,93.944,0.632,Rap
37827,65,0.458,0.758,246213,0.676,0,0.0954,-6.598,0.0792,124.998,0.712,Rap
81644,55,0.000424,0.35,193447,0.971,0,0.216,-2.842,0.0821,173.023,0.513,Rap
28601,80,0.235,0.656,256733,0.578,0,0.118,-8.97,0.0922,94.514,0.556,Rap
30641,64,0.0637,0.746,221360,0.531,0.00000266,0.118,-5.607,0.0379,77.047,0.321,Rap
80290,55,0.34,0.805,251067,0.737,0,0.901,-7.284,0.251,92.929,0.486,Rap
20884,84,0.0226,0.698,248521,0.66,0,0.0622,-7.883,0.052,159.949,0.451,Rap
57502,59,0.0291,0.594,172704,0.85,0,0.11,-6.525,0.0954,100.002,0.228,Rap
33778,51,0.518,0.802,276173,0.947,0,0.346,-2.868,0.311,112.416,0.444,Rap
74154,66,0.209,0.49,139575,0.507,0.00104,0.119,-6.205,0.0849,147.037,0.237,Rap
45000,53,0.286,0.75,216744,0.695,0,0.302,-6.495,0.273,139.247,0.655,Rap
21832,54,0.0144,0.628,241333,0.706,0.0121,0.0747,-5.342,0.0286,79.985,0.473,Rap
59182,70,0.0649,0.709,244133,0.638,0,0.0969,-4.3,0.0405,141.994,0.468,Rap
80902,57,0.643,0.621,213303,0.699,0,0.0593,-7.614,0.298,89.776,0.404,Rap
53237,60,0.227,0.515,186176,0.391,0,0.355,-11.109,0.0575,144.487,0.47,Rap
63763,55,0.0386,0.647,223507,0.749,0,0.298,-5.019,0.0478,76.84,0.659,Rap
61968,50,0.199,0.813,236760,0.721,0.00248,0.0949,-7.427,0.0691,114.002,0.398,Rap
71065,58,0.0155,0.876,148118,0.609,0.00000138,0.0712,-7.234,0.223,103.214,0.673,Rap
90171,55,0.327,0.769,209616,0.666,0,0.124,-7.543,0.0645,92.995,0.194,Rap
85746,65,0.0338,0.479,198467,0.884,0,0.0802,-4.762,0.0483,146.922,0.452,Rap
39886,63,0.184,0.548,167576,0.75,0,0.422,-2.949,0.53,192.159,0.497,Rap
84561,58,0.0195,0.741,182582,0.606,0.000333,0.337,-7.833,0.253,108.126,0.455,Rap
77012,52,0.712,0.524,89867,0.489,0,0.311,-7.142,0.309,117.296,0.683,Rap
27954,67,0.207,0.572,289000,0.822,0,0.359,-6.015,0.361,94.812,0.472,Rap
81434,58,0.0002,0.457,214267,0.838,0.000102,0.888,-3.794,0.0348,85.989,0.359,Rap
22240,64,0.504,0.878,251309,0.443,0,0.18,-10.054,0.41,95.554,0.672,Rap
39266,49,0.872,0.572,188065,0.634,0.000543,0.432,-9.726,0.305,80.265,0.393,Rap
71015,57,0.325,0.67,299800,0.468,0,0.0516,-6.725,0.0328,140.069,0.486,Rap
42017,64,0.698,0.73,237427,0.747,0.0000163,0.152,-9.496,0.324,90.039,0.751,Rap
79464,47,0.513,0.737,268200,0.541,0.0214,0.284,-8.17,0.156,147.025,0.598,Rap
22917,51,0.209,0.53,140530,0.576,0,0.331,-7.605,0.177,143.828,0.559,Rap
79958,51,0.828,0.772,165907,0.5,0,0.128,-9.809,0.0542,93.028,0.506,Rap
31199,61,0.305,0.871,225600,0.931,0.00275,0.232,-3.647,0.0503,125.03,0.767,Rap
85725,49,0.243,0.592,181180,0.511,0,0.0247,-8.763,0.417,91.571,0.597,Rap
80589,57,0.0901,0.862,189536,0.719,0,0.094,-3.755,0.129,135.042,0.541,Rap
62708,53,0.622,0.839,162730,0.598,0,0.149,-6.732,0.459,144.566,0.524,Rap
36786,62,0.1,0.539,-1,0.894,0.0000169,0.1,-4.483,0.0469,90.004,0.509,Rap
57294,89,0.58,0.739,221440,0.559,0,0.112,-8.011,0.117,140.124,0.439,Rap
37578,59,0.068,0.716,-1,0.629,0,0.138,-6.091,0.0376,151.947,0.16,Rap
46375,62,0.0116,0.767,257907,0.864,0,0.0957,-1.847,0.133,85.475,0.747,Rap
50810,56,0.0289,0.419,-1,0.785,0,0.0799,-4.483,0.0313,152.053,0.332,Rap
38086,62,0.34,0.879,-1,0.882,0.0000158,0.135,-5.47,0.239,130.034,0.837,Rap
27887,66,0.523,0.89,165293,0.542,0,0.123,-4.826,0.314,78.458,0.565,Rap
75291,58,0.308,0.684,-1,0.785,0.0000269,0.15,-3.903,0.274,143.84,0.486,Rap
54917,53,0.000314,0.531,206613,0.883,0.00483,0.253,-7.231,0.0776,179.862,0.662,Rap
72754,58,0.0899,0.799,194053,0.548,0,0.108,-5.849,0.07,141.977,0.606,Rap
37319,58,0.0241,0.809,174480,0.95,0.0000353,0.215,-7.655,0.1,140.055,0.787,Rap
79159,82,0.147,0.755,216632,0.599,0,0.109,-5.042,0.224,133.123,0.755,Rap
66640,65,0.269,0.669,174662,0.54,0,0.0982,-8.118,0.5,150.18,0.415,Rap
24007,71,0.00627,0.577,247800,0.447,0.00022,0.0899,-5.892,0.277,74.236,0.189,Rap
57024,50,0.183,0.827,194496,0.567,0,0.121,-5.95,0.276,94.971,0.39,Rap
31770,72,0.0417,0.668,278640,0.886,0,0.459,-3.474,0.117,142.002,0.503,Rap
48668,60,0.0128,0.571,145633,0.58,0,0.108,-5.973,0.0379,149.127,0.0607,Rap
78240,60,0.0002299999999999,0.437,264011,0.911,0.00000213,0.239,-5.524,0.0825,172.046,0.568,Rap
65427,48,0.122,0.859,207417,0.697,0,0.0887,-6.108,0.119,89.995,0.549,Rap
84681,63,0.118,0.529,199867,0.871,0.000164,0.115,-5.831,0.155,189.837,0.272,Rap
20546,67,0.0579999999999999,0.508,296147,0.809,0,0.608,-3.454,0.292,149.999,0.489,Rap
89377,46,0.283,0.743,138797,0.756,0,0.187,-3.204,0.139,109.856,0.793,Rap
85579,52,0.249,0.815,-1,0.719,0,0.057,-4.785,0.291,135.061,0.435,Rap
44528,54,0.0862,0.845,123507,0.808,0,0.424,-5.849,0.219,94.058,0.526,Rap
45765,63,0.153,0.64,282547,0.841,0,0.0457,-2.426,0.0466,121.075,0.0471,Rap
22755,67,0.0906,0.736,225381,0.578,0.00000158,0.319,-7.387,0.129,172.96,0.133,Rap
29794,64,0.00196,0.776,217707,0.675,0,0.227,-6.224,0.266,131.984,0.271,Rap
57580,67,0.246,0.49,246793,0.651,0,0.233,-6.24,0.251,164.213,0.46,Rap
82864,56,0.0172,0.705,161656,0.777,0,0.382,-6.899,0.204,130.023,0.44,Rap
61208,55,0.225,0.612,192389,0.642,0,0.176,-5.258,0.103,59.963,0.561,Rap
28137,62,0.0555,0.764,-1,0.553,0,0.0783,-3.719,0.0837,93.008,0.103,Rap
43007,59,0.107,0.705,-1,0.765,0,0.122,-7.495,0.0513,135.957,0.241,Rap
27893,60,0.11,0.709,295307,0.934,0,0.269,-3.512,0.133,130.083,0.734,Rap
34799,50,0.435,0.834,200625,0.654,0,0.154,-9.434,0.124,140.007,0.488,Rap
22703,50,0.0462,0.645,-1,0.714,0,0.167,-8.362,0.0861,91.971,0.0847,Rap
68635,56,0.0737,0.877,201600,0.799,0,0.0867,-3.424,0.212,99.987,0.573,Rap
21217,55,0.0172,0.7,188444,0.718,0,0.203,-5.61,0.0318,135.017,0.498,Rap
54468,58,0.00000781,0.564,270960,0.947,0.828,0.373,-4.998,0.0448,100.002,0.351,Rap
89768,58,0.338,0.721,184892,0.695,0,0.209,-4.238,0.0608,90.014,0.358,Rap
33814,71,0.358,0.842,207223,0.605,0,0.0843,-6.293,0.0559,130.027,0.591,Rap
54314,56,0.0498,0.595,236648,0.726,0,0.122,-8.363,0.132,150.774,0.434,Rap
27142,62,0.0178,0.852,207391,0.764,0,0.336,-4.283,0.0631,132.981,0.266,Rap
45514,64,0.145,0.885,237398,0.707,0,0.121,-5.48,0.158,140.016,0.657,Rap
64780,64,0.0995,0.346,-1,0.7,0,0.253,-6.407,0.0504,100.768,0.351,Rap
24238,55,0.0207,0.455,-1,0.647,0.0556,0.098,-7.27,0.203,99.505,0.489,Rap
20279,56,0.032,0.73,-1,0.529,0,0.0992,-5.758,0.0379,134.967,0.475,Rap
46794,57,0.104,0.863,158955,0.928,0.0000452,0.137,-4.312,0.0681,114.007,0.347,Rap
52569,56,0.0554,0.691,232187,0.549,0,0.203,-6.597,0.0776,119.948,0.33,Rap
37835,55,0.0000826,0.295,243840,0.916,0,0.111,-4.471,0.0737,111.151,0.361,Rap
78996,52,0.498,0.851,118168,0.595,0,0.11,-4.176,0.159,130.126,0.774,Rap
57608,61,0.0773,0.671,320893,0.765,0,0.0877,-5.093,0.356,148.11,0.382,Rap
34587,57,0.00979,0.48,339520,0.523,0,0.143,-8.304,0.105,137.671,0.0979,Rap
83476,67,0.0786,0.665,275253,0.535,0.0000168,0.154,-7.056,0.0572,138.842,0.37,Rap
20419,67,0.00807,0.766,168495,0.703,0,0.0618,-5.877,0.163,163.06,0.331,Rap
72876,69,0.384,0.818,226859,0.57,0.000102,0.19,-8.067,0.285,126.938,0.561,Rap
53172,68,0.0000874,0.591,222827,0.963,0.000107,0.0781,-6.489,0.0531,125.03,0.609,Rap
51038,58,0.0205,0.668,265813,0.664,0,0.112,-4.736,0.0374,114.991,0.338,Rap
53940,59,0.00273,0.901,283387,0.512,0,0.0979,-6.468,0.37,85.012,0.638,Rap
30138,63,0.00166,0.551,-1,0.893,0,0.348,-2.628,0.0543,125.083,0.794,Rap
71153,69,0.651,0.612,181120,0.442,0,0.26,-8.874,0.289,119.235,0.253,Rap
57373,50,0.0185,0.609,377893,0.664,0.0195,0.105,-9.116,0.0472,105.976,0.094,Rap
60184,77,0.0141,0.623,205613,0.93,0.00000164,0.138,-5.285,0.0324,120.119,0.287,Rap
62060,54,0.0739,0.689,192213,0.444,0,0.133,-7.783,0.0685,119.975,0.409,Rap
34017,75,0.033,0.865,97344,0.624,0,0.0984,-8.224,0.103,94.94,0.396,Rap
40313,64,0.000236,0.44,172826,0.916,0.0000194,0.0897,-4.222,0.266,124.099,0.401,Rap
53890,48,0.153,0.684,163587,0.561,0,0.0935,-5.582,0.188,85.004,0.39,Rap
56925,64,0.145,0.878,200438,0.723,0,0.708,-6.66,0.0598,119.038,0.534,Rap
41361,52,0.0167,0.736,233307,0.599,0,0.342,-10.58,0.332,107.547,0.259,Rap
61871,57,0.0129,0.689,193853,0.769,0,0.282,-5.362,0.0329,156.074,0.435,Rap
86978,68,0.143,0.659,252160,0.696,0,0.13,-4.291,0.071,86.001,0.665,Rap
83858,67,0.00264,0.481,256533,0.945,0,0.135,-5.468,0.0813,157.059,0.427,Rap
40092,54,0.147,0.656,185556,0.413,0,0.16,-11.592,0.0624,144.069,0.492,Rap
65768,69,0.0066,0.858,210545,0.65,0.00000207,0.121,-4.919,0.241,147.031,0.653,Rap
34155,77,0.228,0.919,205803,0.622,0.00000424,0.122,-7.384,0.0997,140.022,0.424,Rap
40304,59,0.0312,0.663,206250,0.636,0,0.515,-6.072,0.226,159.999,0.433,Rap
40090,70,0.393,0.646,169267,0.756,0.0000323,0.202,-9.017,0.487,193.881,0.596,Rap
25131,66,0.453,0.894,236507,0.404,0.00000157,0.0801,-5.913,0.13,102.009,0.759,Rap
38045,50,0.0081599999999999,0.785,311773,0.566,0.0000905,0.799,-8.488,0.438,160.01,0.611,Rap
22689,58,0.117,0.849,359973,0.499,0.0000497,0.268,-7.872,0.271,92.982,0.504,Rap
41220,50,0.0895,0.75,-1,0.425,0,0.113,-9.083,0.367,140.089,0.203,Rap
22418,74,0.11,0.723,199747,0.732,0,0.484,-5.514,0.0864,104.991,0.503,Rap
24514,54,0.373,0.674,230211,0.514,0,0.13,-8.205,0.387,67.673,0.233,Rap
28507,51,0.109,0.708,238481,0.575,0,0.134,-5.912,0.119,139.983,0.127,Rap
66548,58,0.145,0.64,229773,0.527,0.00000398,0.134,-7.683,0.286,164.029,0.603,Rap
50249,53,0.0497,0.897,176842,0.632,0.00000796,0.111,-6.097,0.296,151.99,0.499,Rap
30084,70,0.00606,0.39,298133,0.779,0,0.291,-5.612,0.243,175.89,0.213,Rap
56639,74,0.402,0.514,166998,0.506,0.0000256,0.191,-7.095,0.28,88.044,0.312,Rap
71720,73,0.487,0.807,172977,0.774,0,0.0892,-5.021,0.116,100.005,0.279,Rap
47458,50,0.536,0.456,408520,0.528,0,0.219,-12.651,0.828,78.237,0.446,Rap
25949,60,0.31,0.615,204964,0.521,0.0000016,0.0978,-8.849,0.0484,139.503,0.182,Rap
39170,63,0.457,0.711,203773,0.431,0.0000175,0.223,-8.572,0.0889,85.996,0.297,Rap
20654,63,0.447,0.735,214805,0.334,0.00000137,0.0956,-11.59,0.191,148.09,0.594,Rap
78033,60,0.286,0.747,242431,0.54,0,0.275,-7.303,0.119,134.921,0.556,Rap
32335,61,0.103,0.578,300987,0.486,0,0.0766,-7.321,0.252,153.1,0.29,Rap
63283,75,0.126,0.676,144090,0.721,0.00000165,0.114,-3.884,0.157,160.065,0.369,Rap
89406,67,0.25,0.822,227373,0.861,0.00007,0.164,-8.846,0.0832,123.964,0.548,Rap
36052,54,0.102,0.757,211453,0.634,0,0.103,-7.993,0.0299,119.985,0.76,Rap
20307,61,0.0808,0.584,203227,0.687,0,0.2,-7.176,0.321,129.902,0.324,Rap
74732,64,0.403,0.926,146286,0.553,0.00115,0.0663,-8.053,0.152,104.98,0.83,Rap
64520,60,0.0218,0.778,213328,0.437,0.886,0.167,-7.563,0.0517,91.109,0.515,Rap
33832,53,0.0478,0.725,187317,0.74,0,0.325,-5.414,0.261,122.839,0.56,Rap
26797,55,0.000644,0.837,-1,0.762,0,0.113,-4.073,0.0508,142.009,0.334,Rap
86875,58,0.156,0.757,185103,0.713,0.00000127,0.182,-4.467,0.323,107.186,0.304,Rap
55809,63,0.0152,0.58,128109,0.867,0.182,0.14,-4.031,0.165,79.975,0.482,Rap
21834,66,0.0018899999999999,0.868,217560,0.752,0.0000169,0.142,-6.786,0.0667,149.987,0.874,Rap
81466,51,0.0116,0.924,197101,0.719,0,0.147,-5.411,0.299,140.02,0.661,Rap
41958,66,0.00705,0.851,237640,0.629,0.000372,0.0746,-8.385,0.175,125.984,0.789,Rap
62998,48,0.0315,0.815,229914,0.796,0,0.25,-4.68,0.235,95.012,0.69,Rap
83072,61,0.0826,0.78,201600,0.45,0,0.0809,-9.539,0.0465,95.486,0.178,Rap
69973,74,0.0285,0.549,211493,0.853,0.000296,0.618,-4.293,0.188,94.695,0.346,Rap
86491,56,0.205,0.809,174320,0.776,0,0.113,-4.746,0.224,155.037,0.697,Rap
49865,70,0.15,0.866,249800,0.749,0,0.0591,-3.977,0.253,92.077,0.891,Rap
40101,50,0.0414,0.524,207360,0.66,0,0.148,-5.892,0.398,76.493,0.473,Rap
37478,69,0.0008439999999999,0.956,183427,0.72,0,0.0597,-13.476,0.137,127.872,0.961,Rap
20935,53,0.829,0.718,150230,0.281,0.0000078,0.209,-14.804,0.0414,129.911,0.688,Rap
87597,57,0.409,0.697,267413,0.629,0.0000038,0.0819,-5.757,0.0425,123.279,0.439,Rap
89910,50,0.518,0.617,165140,0.674,0,0.11,-4.336,0.0638,129.91,0.5,Rap
35734,62,0.0606,0.834,252017,0.493,0.0000795,0.0666,-6.567,0.128,140.007,0.28,Rap
89275,67,0.306,0.786,235703,0.44,0,0.121,-7.673,0.157,98.014,0.315,Rap
63207,51,0.00213,0.6,203973,0.877,0,0.413,-4.351,0.165,133.998,0.55,Rap
34838,68,0.0000657,0.532,226244,0.889,0.0070599999999999,0.0943,-5.474,0.0543,93.994,0.508,Rap
72119,56,0.348,0.36,73733,0.624,0.00000414,0.264,-6.777,0.26,77.196,0.529,Rap
38410,65,0.0377,0.721,234347,0.703,0.000136,0.361,-4.114,0.252,83.985,0.501,Rap
25251,53,0.00392,0.77,211820,0.905,0.00000297,0.169,-8.235,0.144,135.999,0.464,Rap
39504,51,0.084,0.556,-1,0.777,0,0.653,-5.65,0.0558,146.964,0.459,Rap
74306,62,0.0244,0.835,106041,0.896,0,0.519,-7.953,0.266,112.01,0.906,Rap
50121,56,0.0000887,0.392,175720,0.829,0.000373,0.0754,-5.413,0.0535,173.074,0.503,Rap
67499,72,0.0414,0.902,186872,0.819,0,0.106,-3.321,0.317,89,0.746,Rap
91745,56,0.551,0.804,187277,0.905,0,0.0502,-5.231,0.376,119.997,0.258,Rap
21545,65,0.754,0.703,161406,0.219,0.863,0.224,-14.361,0.0888,91.963,0.149,Rap
58315,58,0.00248,0.715,297369,0.574,0.0000668,0.128,-10.243,0.098,137.579,0.345,Rap
41630,49,0.0435,0.694,208707,0.684,0,0.397,-5.145,0.0412,122.063,0.286,Rap
56736,56,0.0031899999999999,0.807,218840,0.885,0,0.305,-3.328,0.35,89.962,0.73,Rap
40138,61,0.278,0.716,-1,0.568,0.00000198,0.385,-8.904,0.212,136.894,0.905,Rap
81021,53,0.0863,0.749,214357,0.606,0,0.13,-5.597,0.346,124.527,0.474,Rap
56631,54,0.0387,0.785,177560,0.549,0,0.337,-8.339,0.13,134.955,0.358,Rap
90784,63,0.526,0.711,248200,0.733,0,0.0675,-4.96,0.34,172.925,0.87,Rap
87408,72,0.0000851,0.404,245227,0.969,0.0114,0.268,-2.938,0.195,173.878,0.29,Rap
43998,49,0.495,0.747,-1,0.678,0,0.0992,-6.534,0.14,93.112,0.647,Rap
51362,54,0.000011,0.542,218533,0.986,0.000798,0.313,-2.663,0.0968,108.059,0.265,Rap
42639,62,0.0998,0.86,96095,0.553,0.0559999999999999,0.264,-9.096,0.0665,106.985,0.131,Rap
88119,62,0.00282,0.802,221053,0.794,0,0.0927,-5.054,0.196,152.571,0.633,Rap
28160,66,0.0143,0.577,234040,0.576,0,0.602,-6.299,0.0563,133.973,0.12,Rap
36468,52,0.0274,0.649,164164,0.555,0,0.0865,-4.22,0.318,162.871,0.538,Rap
61271,70,0.0226,0.666,191565,0.775,0,0.254,-5.458,0.0979,144.998,0.59,Rap
26236,74,0.489,0.695,189787,0.695,0.0001899999999999,0.131,-6.612,0.0706,100.021,0.468,Rap
45824,51,0.000593,0.596,157053,0.934,0.0595,0.24,-4.577,0.0403,114.986,0.429,Rap
47590,64,0.309,0.705,209564,0.521,0,0.357,-8.307,0.32,133.718,0.664,Rap
62764,59,0.662,0.828,215066,0.488,0,0.0732,-7.268,0.0759,120.064,0.192,Rap
30101,56,0.00999,0.833,146752,0.496,0.0000199,0.126,-8.827,0.436,156.932,0.148,Rap
69752,77,0.0054399999999999,0.889,202533,0.385,0,0.274,-11.767,0.165,125.995,0.235,Rap
80892,58,0.483,0.704,228889,0.241,0.0865,0.14,-16.536,0.032,107.992,0.0631,Rap
88062,56,0.0751,0.705,187749,0.474,0,0.229,-7.534,0.355,146.244,0.179,Rap
48327,50,0.312,0.638,254893,0.968,0,0.401,-2.748,0.479,85.801,0.691,Rap
36271,60,0.00812,0.391,268000,0.604,0.00000518,0.0443,-8.104,0.212,169.658,0.168,Rap
25388,53,0.272,0.674,124250,0.636,0.0162,0.104,-5.829,0.0403,142.989,0.538,Rap
81339,56,0.0173,0.648,178890,0.72,0,0.118,-6.843,0.0526,120.005,0.421,Rap
33643,72,0.0483,0.649,-1,0.538,0.401,0.0928,-9.793,0.0918,160.075,0.355,Rap
69497,64,0.234,0.743,192000,0.59,0,0.093,-7.788,0.382,150.021,0.346,Rap
69575,75,0.384,0.736,259834,0.515,0.00000431,0.113,-7.739,0.163,149.977,0.421,Rap
69411,69,0.711,0.689,212992,0.394,0.000905,0.0859,-10.102,0.065,117.489,0.382,Rap
22380,66,0.263,0.846,-1,0.981,0.000135,0.548,-1.299,0.0587,109.999,0.313,Rap
20221,71,0.0111,0.727,-1,0.431,0.0166,0.506,-12.007,0.395,150.005,0.223,Rap
81298,74,0.0263,0.931,123481,0.422,0,0.102,-6.838,0.168,139.974,0.102,Rap
79247,55,0.328,0.629,239467,0.694,0,0.284,-6.89,0.285,83.801,0.511,Rap
82697,59,0.402,0.855,321987,0.746,0,0.146,-3.777,0.232,95.026,0.375,Rap
39901,56,0.0906,0.906,157128,0.558,0,0.102,-7.39,0.539,100.943,0.149,Rap
55974,50,0.0578,0.925,-1,0.552,0,0.516,-8.288,0.236,105.5,0.388,Rap
43806,58,0.13,0.746,236923,0.653,0,0.17,-4.691,0.0574,155.947,0.607,Rap
37945,83,0.0831,0.884,194936,0.541,0,0.118,-5.608,0.221,105.009,0.274,Rap
78290,62,0.00248,0.784,201587,0.498,0.00000123,0.224,-6.977,0.0533,143.96,0.418,Rap
54740,67,0.352,0.459,351253,0.623,0,0.131,-4.45,0.0489,126.018,0.205,Rap
24191,49,0.265,0.711,217379,0.786,0,0.0781,-6.508,0.298,139.921,0.488,Rap
59023,56,0.287,0.84,306200,0.739,0,0.342,-4.885,0.272,81.866,0.812,Rap
70453,54,0.291,0.647,132783,0.622,0,0.0893,-8.447,0.0413,128.207,0.417,Rap
36153,51,0.285,0.755,236044,0.844,0,0.584,-5.169,0.343,82.905,0.509,Rap
43275,68,0.0925,0.713,208486,0.825,0,0.58,-5.25,0.288,127.95,0.742,Rap
78708,55,0.0372,0.56,339853,0.925,0,0.104,-5.48,0.0362,135.009,0.178,Rap
63260,61,0.373,0.86,226147,0.725,0,0.104,-5.664,0.107,132.036,0.627,Rap
40877,61,0.161,0.502,274670,0.699,0,0.0647,-5.516,0.167,179.871,0.419,Rap
59251,67,0.0525,0.896,219227,0.672,0.0000314,0.12,-6.875,0.0479,105.098,0.523,Rap
77175,60,0.0939,0.934,209580,0.671,0,0.0812,-5.458,0.151,129.951,0.804,Rap
20340,54,0.772,0.645,240462,0.364,0,0.114,-9.699,0.429,91.564,0.5,Rap
28362,76,0.0146,0.866,234640,0.51,0,0.107,-6.254,0.256,106.949,0.171,Rap
41174,59,0.0276,0.569,250920,0.836,0,0.479,-3.831,0.226,75.701,0.0927,Rap
75825,71,0.511,0.629,295293,0.622,0.000174,0.383,-8.906,0.0404,115.293,0.264,Rap
62479,57,0.176,0.902,-1,0.411,0,0.119,-5.311,0.217,84.07,0.667,Rap
22623,58,0.018,0.734,-1,0.468,0,0.382,-9.029,0.0912,118.001,0.285,Rap
33082,69,0.334,0.705,245229,0.824,0.000028,0.147,-4.188,0.19,73.001,0.669,Rap
23790,61,0.0762,0.374,319940,0.888,0,0.202,-3.197,0.12,148.828,0.365,Rap
30506,66,0.134,0.692,241842,0.497,0.000207,0.111,-7.252,0.108,135.027,0.309,Rap
67123,59,0.316,0.959,215792,0.524,0,0.274,-8.145,0.274,119.933,0.84,Rap
22605,55,0.741,0.463,203173,0.609,0.000294,0.115,-11.105,0.171,107.975,0.409,Rap
64105,55,0.0237,0.554,-1,0.696,0.0000451,0.505,-7.664,0.0335,138.051,0.446,Rap
74159,57,0.0376,0.886,142213,0.589,0,0.158,-6.145,0.0687,134.995,0.375,Rap
87469,60,0.0102,0.787,150108,0.382,0,0.092,-9.983,0.45,86.779,0.392,Rap
54333,59,0.621,0.446,257179,0.435,0,0.107,-5.874,0.107,50.176,0.232,Rap
